"0"|"1"|"2"|"3"|"4"|"5"
"Cybertech"|"Final"|"10.00"|"25-06-2008"|"-"|"18-09-2008"
"Dharani Finance"|"Final"|"5.00"|"12-06-2008"|"-"|"18-09-2008"
"Divyashakti"|"Final"|"15.00"|"02-06-2008"|"-"|"18-09-2008"
"Donear Ind"|"Final"|"25.00"|"02-07-2008"|"-"|"18-09-2008"
"Fermenta Bio"|"Final"|"100.00"|"20-06-2008"|"-"|"18-09-2008"
"Dolphin Offshor"|"Final"|"25.00"|"02-07-2008"|"-"|"18-09-2008"
"DS Kulkarni"|"Final"|"20.00"|"30-06-2008"|"-"|"18-09-2008"
"Dynamatic Tech"|"Final"|"50.00"|"30-06-2008"|"-"|"18-09-2008"
"ABM Knowledg"|"Final"|"5.00"|"01-07-2008"|"-"|"18-09-2008"
"Eldeco Housing"|"Final"|"10.00"|"13-08-2008"|"-"|"18-09-2008"
"Satra Prop"|"Final"|"5.00"|"01-09-2008"|"-"|"18-09-2008"
"Elegant Marble"|"Final"|"20.00"|"19-08-2008"|"-"|"18-09-2008"
"Elder Pharma"|"Final"|"25.00"|"26-08-2008"|"-"|"18-09-2008"
"FCS Software"|"Final"|"11.00"|"23-06-2008"|"-"|"18-09-2008"
"Falcon Tyres"|"Final"|"35.00"|"06-08-2008"|"-"|"18-09-2008"
"Goldstone Tech"|"Final"|"6.00"|"01-09-2008"|"-"|"18-09-2008"
"Ganesh Housing"|"Final"|"45.00"|"27-06-2008"|"-"|"18-09-2008"
"Gowra Leasing"|"Final"|"12.00"|"30-06-2008"|"-"|"18-09-2008"
"Olectra Greente"|"Final"|"10.00"|"01-09-2008"|"-"|"18-09-2008"
"Himadri Special"|"Final"|"20.00"|"17-06-2008"|"-"|"18-09-2008"
"Heritage Foods"|"Final"|"18.00"|"02-07-2008"|"-"|"18-09-2008"
"Hanung Toys"|"Final"|"15.00"|"06-08-2008"|"-"|"18-09-2008"
"Hind Tin Works"|"Final"|"16.00"|"29-07-2008"|"-"|"18-09-2008"
"Indage Vintners"|"Final"|"22.00"|"01-07-2008"|"-"|"18-09-2008"
"Industrial Inv"|"Final"|"20.00"|"16-07-2008"|"-"|"18-09-2008"
"Ind-Swift Labs"|"Final"|"10.00"|"24-06-2008"|"-"|"18-09-2008"
"ISMT"|"Final"|"10.00"|"26-08-2008"|"-"|"18-09-2008"
"Jindal PolyFilm"|"Final"|"20.00"|"04-09-2008"|"-"|"18-09-2008"
"JVL Agro Ind"|"Final"|"10.00"|"04-09-2008"|"-"|"18-09-2008"
"K Dhandapani"|"Final"|"10.00"|"04-09-2008"|"-"|"18-09-2008"
"Kamdhenu"|"Final"|"8.00"|"30-06-2008"|"-"|"18-09-2008"
"KLRF"|"Final"|"20.00"|"06-06-2008"|"-"|"18-09-2008"
"Kanishk Steel"|"Final"|"6.00"|"01-07-2008"|"-"|"18-09-2008"
"Lokesh Machines"|"Final"|"25.00"|"30-06-2008"|"-"|"18-09-2008"
"Lincoln Pharma"|"Final"|"12.00"|"21-08-2008"|"-"|"18-09-2008"
"Lakshmi Prec"|"Final"|"12.00"|"17-06-2008"|"-"|"18-09-2008"
"Maan Aluminium"|"Final"|"10.00"|"30-06-2008"|"-"|"18-09-2008"
"Murli"|"Final"|"20.00"|"01-09-2008"|"-"|"18-09-2008"
"Mazda"|"Final"|"15.00"|"29-07-2008"|"-"|"18-09-2008"
"Munoth Capital"|"Final"|"10.00"|"08-09-2008"|"-"|"18-09-2008"
"Man Industries"|"Final"|"30.00"|"30-06-2008"|"-"|"18-09-2008"
"Mahalaxmi Rub"|"Final"|"5.00"|"25-06-2008"|"-"|"18-09-2008"
"Mah Seamless"|"Final"|"100.00"|"29-08-2008"|"-"|"18-09-2008"
"Mount Shivalik"|"Final"|"12.00"|"01-09-2008"|"-"|"18-09-2008"
"Welspun Enter"|"Final"|"10.00"|"03-07-2008"|"-"|"18-09-2008"
"Micro Tech"|"Final"|"20.00"|"01-09-2008"|"-"|"18-09-2008"
"Mold Tek Tech"|"Final"|"20.00"|"22-08-2008"|"-"|"18-09-2008"
"Nirma"|"Final"|"80.00"|"20-08-2008"|"-"|"18-09-2008"
"Nikhil Adhesive"|"Final"|"10.00"|"02-07-2008"|"-"|"18-09-2008"
"NCL Industries"|"Final"|"25.00"|"16-06-2008"|"-"|"18-09-2008"
"Nahar Poly Film"|"Final"|"10.00"|"01-07-2008"|"-"|"18-09-2008"
"Nahar Ent"|"Final"|"10.00"|"11-06-2008"|"-"|"18-09-2008"
"Nectar Life"|"Final"|"40.00"|"20-06-2008"|"-"|"18-09-2008"
"Nahar Spinning"|"Final"|"30.00"|"01-07-2008"|"-"|"18-09-2008"
"Omax Autos"|"Final"|"15.00"|"08-07-2008"|"-"|"18-09-2008"
"Orchid Pharma"|"Final"|"30.00"|"29-05-2008"|"-"|"18-09-2008"
"PBA Infra"|"Final"|"20.00"|"26-08-2008"|"-"|"18-09-2008"
"Polyplex Corp"|"Final"|"60.00"|"30-06-2008"|"-"|"18-09-2008"
"Prajay Engineer"|"Final"|"25.00"|"03-07-2008"|"-"|"18-09-2008"
"PG Foils"|"Final"|"10.00"|"16-09-2008"|"-"|"18-09-2008"
"PNB Gilts"|"Final"|"15.00"|"22-04-2008"|"-"|"18-09-2008"
"Pondy Oxides"|"Final"|"12.00"|"29-07-2008"|"-"|"18-09-2008"
"Patel Integrate"|"Final"|"10.00"|"29-08-2008"|"-"|"18-09-2008"
"Precision Wires"|"Final"|"36.00"|"26-06-2008"|"-"|"18-09-2008"
"Rico Auto"|"Final"|"60.00"|"26-05-2008"|"-"|"18-09-2008"
"KGN Industries"|"Final"|"0.04"|"22-08-2008"|"-"|"18-09-2008"
"Ruchinfra"|"Final"|"10.00"|"27-08-2008"|"-"|"18-09-2008"
"Raj Packaging"|"Final"|"10.00"|"02-07-2008"|"-"|"18-09-2008"
"Ruchi Soya"|"Final"|"25.00"|"20-08-2008"|"-"|"18-09-2008"
"Anjani Cement"|"Final"|"15.00"|"24-06-2008"|"-"|"18-09-2008"
"Simplex Casting"|"Final"|"15.00"|"07-08-2008"|"-"|"18-09-2008"
"Suashish Diamon"|"Final"|"18.75"|"04-08-2008"|"-"|"18-09-2008"
"Steel Exchange"|"Final"|"10.00"|"03-07-2008"|"-"|"18-09-2008"
"Solectron EMS"|"Final"|"10.00"|"14-07-2008"|"-"|"18-09-2008"
"Sika Interplant"|"Final"|"6.00"|"22-07-2008"|"-"|"18-09-2008"
"Steel Str Wheel"|"Final"|"16.00"|"18-07-2008"|"-"|"18-09-2008"
"Sarup Ind"|"Final"|"12.00"|"21-08-2008"|"-"|"18-09-2008"
"Super Tannery"|"Final"|"10.00"|"03-07-2008"|"-"|"18-09-2008"
"Simplex Trading"|"Final"|"6.00"|"20-08-2008"|"-"|"18-09-2008"
"Tulsi Extrusion"|"Final"|"10.00"|"30-06-2008"|"-"|"18-09-2008"
"Tulip Telecom"|"Final"|"20.00"|"26-06-2008"|"-"|"18-09-2008"
"Tanla Solutions"|"Final"|"120.00"|"05-09-2008"|"-"|"18-09-2008"
"Tera Software"|"Final"|"20.00"|"28-08-2008"|"-"|"18-09-2008"
"Universal Starc"|"Final"|"5.00"|"18-08-2008"|"-"|"18-09-2008"
"Vikash Metal"|"Final"|"5.00"|"02-07-2008"|"-"|"18-09-2008"
"Vardhman Poly"|"Final"|"20.00"|"17-06-2008"|"-"|"18-09-2008"
"Carol Info"|"Final"|"20.00"|"01-07-2008"|"-"|"18-09-2008"
"Wall Street Fin"|"Final"|"7.00"|"29-08-2008"|"-"|"18-09-2008"
"WS Industries"|"Final"|"5.00"|"30-07-2008"|"-"|"18-09-2008"
"Ahluwalia"|"Final"|"35.00"|"01-07-2008"|"-"|"17-09-2008"
"Acknit Industri"|"Final"|"20.00"|"02-09-2008"|"-"|"17-09-2008"
"Akar Auto Indus"|"Final"|"15.00"|"18-08-2008"|"-"|"17-09-2008"
"Brushman India"|"Final"|"5.00"|"02-09-2008"|"-"|"17-09-2008"
"Balmer Invest"|"Final"|"15.00"|"30-06-2008"|"-"|"17-09-2008"
"BN Rathi Sec"|"Final"|"10.00"|"30-07-2008"|"-"|"17-09-2008"
"Bharati Def"|"Final"|"30.00"|"01-07-2008"|"-"|"17-09-2008"
"Tata Steel BSL"|"Final"|"25.00"|"29-07-2008"|"-"|"17-09-2008"
"Daikaffil Chem"|"Final"|"5.00"|"07-08-2008"|"-"|"17-09-2008"
"Era Infra Eng"|"Final"|"20.00"|"19-06-2008"|"-"|"17-09-2008"
"Gammon India"|"Final"|"25.00"|"01-07-2008"|"-"|"17-09-2008"
"Guj Intrux"|"Final"|"10.00"|"30-06-2008"|"-"|"17-09-2008"
"Parrys Sugar"|"Final"|"10.00"|"03-06-2008"|"-"|"17-09-2008"
"HEG"|"Final"|"30.00"|"13-06-2008"|"-"|"17-09-2008"
"Hinduja Global"|"Final"|"100.00"|"26-05-2008"|"-"|"17-09-2008"
"Jindal Photo"|"Final"|"10.00"|"01-08-2008"|"-"|"17-09-2008"
"Jay Ushin"|"Final"|"20.00"|"04-09-2008"|"-"|"17-09-2008"
"Keynote Finance"|"Final"|"10.00"|"25-08-2008"|"-"|"17-09-2008"
"Kandagiri Spin"|"Final"|"20.00"|"20-08-2008"|"-"|"17-09-2008"
"Menon Bearings"|"Final"|"25.00"|"29-05-2008"|"-"|"17-09-2008"
"Murudeshwar Cer"|"Final"|"12.00"|"30-06-2008"|"-"|"17-09-2008"
"NG Industries"|"Final"|"28.00"|"27-06-2008"|"-"|"17-09-2008"
"POONA DAL & OIL"|"Final"|"9.00"|"30-06-2008"|"-"|"17-09-2008"
"Alchemist Real"|"Final"|"15.00"|"01-09-2008"|"-"|"17-09-2008"
"Relaxo Footwear"|"Final"|"15.00"|"29-05-2008"|"-"|"17-09-2008"
"Rajeswari Infra"|"Final"|"10.00"|"09-06-2008"|"-"|"17-09-2008"
"Silktex"|"Final"|"7.50"|"30-06-2008"|"-"|"17-09-2008"
"Poona Dal"|"Final"|"9.00"|"30-06-2008"|"-"|"17-09-2008"
"Swastika Invest"|"Final"|"10.00"|"02-07-2008"|"-"|"17-09-2008"
"Surya Pharma"|"Final"|"10.00"|"01-08-2008"|"-"|"17-09-2008"
"Shahi Shipping"|"Final"|"9.50"|"14-08-2008"|"-"|"17-09-2008"
"Sambandam Spin"|"Final"|"25.00"|"30-05-2008"|"-"|"17-09-2008"
"Cella Space Ltd"|"Final"|"15.00"|"30-06-2008"|"-"|"17-09-2008"
"Jubilant Life"|"Final"|"150.00"|"23-04-2008"|"-"|"17-09-2008"
"Vamshi Rubber"|"Final"|"5.00"|"02-07-2008"|"-"|"17-09-2008"
"Websol Energy"|"Final"|"10.00"|"04-07-2008"|"-"|"17-09-2008"
"Winsome Textile"|"Final"|"2.00"|"02-07-2008"|"-"|"17-09-2008"
"Winsome Yarns"|"Final"|"1.00"|"01-07-2008"|"-"|"17-09-2008"
"Assoc Alcohol"|"Final"|"3.00"|"25-08-2008"|"-"|"16-09-2008"
"Anus Labs"|"Final"|"15.00"|"18-07-2008"|"-"|"16-09-2008"
"Ankit Metal"|"Final"|"5.00"|"01-07-2008"|"-"|"16-09-2008"
"Ahlcon Parent"|"Final"|"15.00"|"18-07-2008"|"-"|"16-09-2008"
"Batliboi"|"Final"|"20.00"|"08-05-2008"|"-"|"16-09-2008"
"Bijlee Textiles"|"Final"|"1.00"|"11-07-2008"|"-"|"16-09-2008"
"Easun Reyrl"|"Final"|"125.00"|"02-06-2008"|"-"|"16-09-2008"
"Garware Technic"|"Final"|"25.00"|"22-05-2008"|"-"|"16-09-2008"
"Hariyana Ship"|"Final"|"20.00"|"30-07-2008"|"-"|"16-09-2008"
"Consol Finvest"|"Final"|"5.00"|"01-08-2008"|"-"|"16-09-2008"
"Kkalpana Ind"|"Final"|"20.00"|"27-08-2008"|"-"|"16-09-2008"
"Kavveri Telecom"|"Final"|"10.00"|"26-06-2008"|"-"|"16-09-2008"
"La Opala RG"|"Final"|"7.50"|"26-06-2008"|"-"|"16-09-2008"
"Manappuram Fin"|"Final"|"5.00"|"09-05-2008"|"-"|"16-09-2008"
"Modern Home"|"Final"|"10.00"|"30-06-2008"|"-"|"16-09-2008"
"Premier Explo"|"Final"|"15.00"|"27-05-2008"|"-"|"16-09-2008"
"Rohit Ferro Tec"|"Final"|"15.00"|"23-06-2008"|"-"|"16-09-2008"
"Ruby Mills"|"Final"|"30.00"|"01-08-2008"|"-"|"16-09-2008"
"Roto Pumps"|"Final"|"20.00"|"24-06-2008"|"-"|"16-09-2008"
"Saksoft"|"Final"|"5.00"|"27-05-2008"|"-"|"16-09-2008"
"Sezal Glass"|"Final"|"5.50"|"26-08-2008"|"-"|"16-09-2008"
"Shiva Global"|"Final"|"8.00"|"03-07-2008"|"-"|"16-09-2008"
"SIL Invest"|"Final"|"10.00"|"27-08-2008"|"-"|"16-09-2008"
"Sadhana Nitro"|"Final"|"10.00"|"01-08-2008"|"-"|"16-09-2008"
"Winsome Diamond"|"Final"|"20.00"|"12-05-2008"|"-"|"16-09-2008"
"Sanco Trans"|"Final"|"31.50"|"30-05-2008"|"-"|"16-09-2008"
"TT"|"Final"|"6.00"|"30-06-2008"|"-"|"16-09-2008"
"Vakrangee"|"Final"|"20.00"|"01-08-2008"|"-"|"16-09-2008"
"Vinati Organics"|"Final"|"20.00"|"02-06-2008"|"-"|"16-09-2008"
"Vikram Thermo"|"Final"|"15.00"|"15-07-2008"|"-"|"16-09-2008"
"Shantai Industr"|"Final"|"1.00"|"11-07-2008"|"-"|"16-09-2008"
"Zodiac JRD-MKJ"|"Final"|"5.00"|"26-08-2008"|"-"|"16-09-2008"
"Adinath Bio-Lab"|"Final"|"3.00"|"25-07-2008"|"-"|"15-09-2008"
"Ashapura Mine"|"Final"|"80.00"|"01-07-2008"|"-"|"15-09-2008"
"Almondz Global"|"Final"|"5.00"|"01-08-2008"|"-"|"15-09-2008"
"Visagar Polytex"|"Final"|"10.00"|"01-09-2008"|"-"|"15-09-2008"
"Bheema Cements"|"Final"|"10.00"|"18-07-2008"|"-"|"15-09-2008"
"Can Fin Homes"|"Final"|"25.00"|"05-05-2008"|"-"|"15-09-2008"
"City Union Bank"|"Final"|"20.00"|"23-05-2008"|"-"|"15-09-2008"
"D & H India"|"Final"|"10.00"|"25-08-2008"|"-"|"15-09-2008"
"Gontermann"|"Final"|"15.00"|"02-06-2008"|"-"|"15-09-2008"
"Guj State Petro"|"Final"|"5.00"|"30-06-2008"|"-"|"15-09-2008"
"Arshiya"|"Final"|"40.00"|"01-08-2008"|"-"|"15-09-2008"
"Jagdamba Polyme"|"Final"|"10.00"|"04-09-2008"|"-"|"15-09-2008"
"KCP"|"Final"|"25.00"|"30-06-2008"|"-"|"15-09-2008"
"Mirza Intl"|"Final"|"15.00"|"17-06-2008"|"-"|"15-09-2008"
"Nitco"|"Final"|"20.00"|"29-07-2008"|"-"|"15-09-2008"
"Parsvnath"|"Final"|"30.00"|"20-06-2008"|"-"|"15-09-2008"
"Raja Bahadur"|"Final"|"10.00"|"10-09-2008"|"-"|"15-09-2008"
"Sagar Cement"|"Final"|"10.00"|"24-06-2008"|"-"|"15-09-2008"
"Savera Ind"|"Final"|"20.00"|"12-08-2008"|"-"|"15-09-2008"
"Sunil HitechEng"|"Final"|"12.00"|"08-07-2008"|"-"|"15-09-2008"
"STC India"|"Final"|"30.00"|"01-08-2008"|"-"|"15-09-2008"
"Sutlej Textiles"|"Final"|"10.00"|"01-07-2008"|"-"|"15-09-2008"
"Tantia Const"|"Final"|"15.00"|"19-06-2008"|"-"|"15-09-2008"
"Thakkars Dev"|"Final"|"11.00"|"11-07-2008"|"-"|"15-09-2008"
"Varun Ind"|"Final"|"15.00"|"30-06-2008"|"-"|"15-09-2008"
"Wires and Fabri"|"Final"|"15.00"|"30-06-2008"|"-"|"15-09-2008"
"Ansal Buildwell"|"Final"|"20.00"|"02-07-2008"|"-"|"12-09-2008"
"Kuantum Papers"|"Final"|"25.00"|"01-08-2008"|"-"|"12-09-2008"
"Aegis Logistics"|"Final"|"20.00"|"29-05-2008"|"-"|"12-09-2008"
"Ansal Housing"|"Final"|"20.00"|"01-07-2008"|"-"|"12-09-2008"
"Andhra Sugar"|"Final"|"50.00"|"29-07-2008"|"-"|"12-09-2008"
"Balaji Amines"|"Final"|"15.00"|"29-04-2008"|"-"|"12-09-2008"
"Bharat Elec"|"Final"|"147.00"|"27-06-2008"|"-"|"12-09-2008"
"Balmer Lawrie"|"Final"|"170.00"|"17-06-2008"|"-"|"12-09-2008"
"Chetinad Cem"|"Final"|"100.00"|"17-06-2008"|"-"|"12-09-2008"
"Shelter Infra"|"Final"|"5.00"|"30-06-2008"|"-"|"12-09-2008"
"El Forge"|"Final"|"14.00"|"27-06-2008"|"-"|"12-09-2008"
"Ferro Alloys"|"Final"|"35.00"|"05-08-2008"|"-"|"12-09-2008"
"First Leasing"|"Final"|"22.50"|"26-06-2008"|"-"|"12-09-2008"
"Godawari Power"|"Final"|"25.00"|"16-06-2008"|"-"|"12-09-2008"
"Hatsun Agro"|"Final"|"35.00"|"17-06-2008"|"-"|"12-09-2008"
"Haldyn Glass"|"Final"|"18.00"|"30-06-2008"|"-"|"12-09-2008"
"GOCL Corp"|"Final"|"75.00"|"18-08-2008"|"-"|"12-09-2008"
"Ion Exchange"|"Final"|"20.00"|"19-06-2008"|"-"|"12-09-2008"
"Jindal Steel"|"Final"|"250.00"|"27-05-2008"|"-"|"12-09-2008"
"Kajaria Ceramic"|"Final"|"10.00"|"05-05-2008"|"-"|"12-09-2008"
"Kemp and Co"|"Final"|"10.00"|"27-06-2008"|"-"|"12-09-2008"
"KS Oils"|"Final"|"18.00"|"28-07-2008"|"-"|"12-09-2008"
"Mangalore Chem"|"Final"|"6.00"|"29-07-2008"|"-"|"12-09-2008"
"Adani Ports"|"Final"|"15.00"|"29-05-2008"|"-"|"12-09-2008"
"Malabar Trading"|"Final"|"15.00"|"02-07-2008"|"-"|"12-09-2008"
"NDTV"|"Final"|"20.00"|"17-04-2008"|"-"|"12-09-2008"
"Shristi Infra"|"Final"|"10.00"|"02-07-2008"|"-"|"12-09-2008"
"Phoenix Mills"|"Final"|"50.00"|"29-07-2008"|"-"|"12-09-2008"
"Rasoi"|"Final"|"10.00"|"02-06-2008"|"-"|"12-09-2008"
"Religare Enterp"|"Final"|"11.00"|"27-06-2008"|"-"|"12-09-2008"
"Remi Process"|"Final"|"15.00"|"01-07-2008"|"-"|"12-09-2008"
"Real Strips"|"Final"|"10.00"|"02-07-2008"|"-"|"12-09-2008"
"Sumedha Fiscal"|"Final"|"7.00"|"24-06-2008"|"-"|"12-09-2008"
"Satvahana Ispat"|"Final"|"15.00"|"03-07-2008"|"-"|"12-09-2008"
"SMIFS LIMITED"|"Final"|"10.00"|"27-06-2008"|"-"|"12-09-2008"
"Simplex Project"|"Final"|"15.00"|"30-06-2008"|"-"|"12-09-2008"
"Spanco"|"Final"|"20.00"|"03-07-2008"|"-"|"12-09-2008"
"Tips Industries"|"Final"|"20.00"|"30-06-2008"|"-"|"12-09-2008"
"TV TodayNetwork"|"Final"|"15.00"|"25-06-2008"|"-"|"12-09-2008"
"UCAL Fuel"|"Final"|"10.00"|"30-05-2008"|"-"|"12-09-2008"
"Venus Remedies"|"Final"|"40.00"|"30-07-2008"|"-"|"12-09-2008"
"Amrit Corp"|"Final"|"15.00"|"31-07-2008"|"-"|"11-09-2008"
"ABG Shipyard"|"Final"|"20.00"|"10-06-2008"|"-"|"11-09-2008"
"Ambika Cotton"|"Final"|"20.00"|"26-06-2008"|"-"|"11-09-2008"
"Austin Eng"|"Final"|"22.00"|"29-05-2008"|"-"|"11-09-2008"
"Artefact"|"Final"|"7.50"|"30-06-2008"|"-"|"11-09-2008"
"Blue Bird"|"Final"|"12.00"|"01-07-2008"|"-"|"11-09-2008"
"Blue Chip Tex"|"Final"|"7.50"|"25-06-2008"|"-"|"11-09-2008"
"Bhansali Eng"|"Final"|"10.00"|"30-06-2008"|"-"|"11-09-2008"
"BGR Energy"|"Final"|"20.00"|"13-06-2008"|"-"|"11-09-2008"
"Bhartiya Inter"|"Final"|"15.00"|"02-07-2008"|"-"|"11-09-2008"
"Birla Precision"|"Final"|"15.00"|"09-05-2008"|"-"|"11-09-2008"
"Bhuwalka Steel"|"Final"|"20.00"|"27-06-2008"|"-"|"11-09-2008"
"Control Print"|"Final"|"20.00"|"01-07-2008"|"-"|"11-09-2008"
"Dhanlaxmi Bank"|"Final"|"5.00"|"10-06-2008"|"-"|"11-09-2008"
"DeccanChronicle"|"Final"|"100.00"|"30-06-2008"|"-"|"11-09-2008"
"Dhanlaxmi Fabri"|"Final"|"5.00"|"29-08-2008"|"-"|"11-09-2008"
"DGP Securities"|"Final"|"10.00"|"01-07-2008"|"-"|"11-09-2008"
"Dhan Jeevan"|"Final"|"4.00"|"04-07-2008"|"-"|"11-09-2008"
"Ellora Paper"|"Final"|"10.00"|"30-06-2008"|"-"|"11-09-2008"
"Eastern Silk"|"Final"|"45.00"|"05-08-2008"|"-"|"11-09-2008"
"CMI FPE"|"Final"|"20.00"|"13-06-2008"|"-"|"11-09-2008"
"Guj Amb Exports"|"Final"|"20.00"|"30-07-2008"|"-"|"11-09-2008"
"GFL"|"Final"|"100.00"|"12-06-2008"|"-"|"11-09-2008"
"Good Luck"|"Final"|"30.00"|"26-06-2008"|"-"|"11-09-2008"
"GRM Overseas"|"Final"|"20.00"|"07-07-2008"|"-"|"11-09-2008"
"Helios and Mat"|"Final"|"15.00"|"19-08-2008"|"-"|"11-09-2008"
"Kingfa Science"|"Final"|"7.00"|"29-07-2008"|"-"|"11-09-2008"
"Indo Asian Fin"|"Final"|"10.00"|"08-08-2008"|"-"|"11-09-2008"
"Panasonic App"|"Final"|"10.00"|"12-05-2008"|"-"|"11-09-2008"
"Jai Balaji Ind"|"Final"|"10.00"|"02-07-2008"|"-"|"11-09-2008"
"Jindal Hotels"|"Final"|"8.00"|"22-07-2008"|"-"|"11-09-2008"
"Jain Irrigation"|"Final"|"22.00"|"29-07-2008"|"-"|"11-09-2008"
"JISL"|"Final"|"22.00"|"29-07-2008"|"-"|"11-09-2008"
"Accelya Kale"|"Final"|"7.50"|"28-04-2008"|"-"|"11-09-2008"
"Kernex Micro"|"Final"|"10.00"|"27-06-2008"|"-"|"11-09-2008"
"KPT Industries"|"Final"|"30.00"|"26-08-2008"|"-"|"11-09-2008"
"Kallam Spinning"|"Final"|"12.00"|"07-07-2008"|"-"|"11-09-2008"
"Oricon Ent"|"Final"|"10.00"|"03-07-2008"|"-"|"11-09-2008"
"Patels Airtemp"|"Final"|"10.00"|"16-06-2008"|"-"|"11-09-2008"
"Paramount Comm"|"Final"|"20.00"|"02-07-2008"|"-"|"11-09-2008"
"Premco Global"|"Final"|"12.00"|"02-07-2008"|"-"|"11-09-2008"
"Pokarna"|"Final"|"15.00"|"03-07-2008"|"-"|"11-09-2008"
"Pritish Nandy"|"Final"|"10.00"|"01-07-2008"|"-"|"11-09-2008"
"Puravankara"|"Final"|"40.00"|"08-05-2008"|"-"|"11-09-2008"
"Revathi CP"|"Final"|"100.00"|"02-07-2008"|"-"|"11-09-2008"
"NTC Industries"|"Final"|"5.00"|"03-07-2008"|"-"|"11-09-2008"
"Ratnamani Metal"|"Final"|"70.00"|"19-06-2008"|"-"|"11-09-2008"
"Rainbow Papers"|"Final"|"16.00"|"02-07-2008"|"-"|"11-09-2008"
"Shilpa"|"Final"|"20.00"|"01-07-2008"|"-"|"11-09-2008"
"Shivam Auto"|"Final"|"15.00"|"29-07-2008"|"-"|"11-09-2008"
"Shree Ajit Pulp"|"Final"|"2.50"|"30-06-2008"|"-"|"11-09-2008"
"Sudarshan Chem"|"Final"|"30.00"|"26-06-2008"|"-"|"11-09-2008"
"Som Datt Fin"|"Final"|"15.00"|"02-07-2008"|"-"|"11-09-2008"
"Sadbhav Engg"|"Final"|"40.00"|"25-06-2008"|"-"|"11-09-2008"
"Shah Foods"|"Final"|"10.00"|"31-07-2008"|"-"|"11-09-2008"
"Lifeline Drugs"|"Final"|"10.00"|"02-07-2008"|"-"|"11-09-2008"
"Superhouse"|"Final"|"10.00"|"02-07-2008"|"-"|"11-09-2008"
"Choksi Imaging"|"Final"|"12.00"|"03-07-2008"|"-"|"11-09-2008"
"Suven Life Sci"|"Final"|"25.00"|"29-07-2008"|"-"|"11-09-2008"
"Shreyas Shippin"|"Final"|"20.00"|"01-07-2008"|"-"|"11-09-2008"
"Suryajyoti Spg"|"Final"|"6.00"|"02-07-2008"|"-"|"11-09-2008"
"Toyama Electric"|"Final"|"7.50"|"27-06-2008"|"-"|"11-09-2008"
"Vadilal Ind"|"Final"|"12.00"|"02-07-2008"|"-"|"11-09-2008"
"Veejay Lakshmi"|"Final"|"10.00"|"30-06-2008"|"-"|"11-09-2008"
"Sequent Scienti"|"Final"|"10.00"|"30-06-2008"|"-"|"11-09-2008"
"Wim Plast"|"Final"|"30.00"|"27-06-2008"|"-"|"11-09-2008"
"Atul Auto"|"Final"|"5.00"|"03-07-2008"|"-"|"10-09-2008"
"Adhunik Metalik"|"Final"|"12.00"|"03-06-2008"|"-"|"10-09-2008"
"Assoc Stone"|"Final"|"10.00"|"24-06-2008"|"-"|"10-09-2008"
"BL Kashyap"|"Final"|"80.00"|"30-06-2008"|"-"|"10-09-2008"
"Bhagyanagar Ind"|"Final"|"30.00"|"27-06-2008"|"-"|"10-09-2008"
"BPCL"|"Final"|"40.00"|"17-06-2008"|"-"|"10-09-2008"
"Cochin Minerals"|"Final"|"12.00"|"25-07-2008"|"-"|"10-09-2008"
"EngineersInd"|"Final"|"70.00"|"03-06-2008"|"-"|"10-09-2008"
"Gateway Distri"|"Final"|"5.00"|"27-06-2008"|"-"|"10-09-2008"
"The Hi-Tech Gea"|"Final"|"30.00"|"10-06-2008"|"-"|"10-09-2008"
"Hitech Corp"|"Final"|"10.00"|"26-05-2008"|"-"|"10-09-2008"
"INOX Leisure"|"Final"|"10.00"|"10-06-2008"|"-"|"10-09-2008"
"Intec Capital"|"Final"|"5.00"|"17-06-2008"|"-"|"10-09-2008"
"Kilitch Drugs"|"Final"|"10.00"|"24-06-2008"|"-"|"10-09-2008"
"Katwa Udyog"|"Final"|"10.00"|"29-07-2008"|"-"|"10-09-2008"
"MMTC Ltd"|"Final"|"55.00"|"01-07-2008"|"-"|"10-09-2008"
"Naval Techno"|"Final"|"8.00"|"24-07-2008"|"-"|"10-09-2008"
"Rajesh Exports"|"Final"|"35.00"|"18-06-2008"|"-"|"10-09-2008"
"Solar Ind"|"Final"|"15.00"|"19-06-2008"|"-"|"10-09-2008"
"SREI Infra"|"Final"|"12.00"|"17-06-2008"|"-"|"10-09-2008"
"Surana Telecom"|"Final"|"20.00"|"26-06-2008"|"-"|"10-09-2008"
"Infomedia Press"|"Final"|"10.00"|"07-05-2008"|"-"|"10-09-2008"
"VTX Industries"|"Final"|"8.00"|"30-06-2008"|"-"|"10-09-2008"
"Ashiana Housing"|"Final"|"15.00"|"01-07-2008"|"-"|"09-09-2008"
"Bal Pharma"|"Final"|"10.00"|"14-08-2008"|"-"|"09-09-2008"
"Exedy India"|"Final"|"15.00"|"01-08-2008"|"-"|"09-09-2008"
"Hero Motocorp"|"Final"|"950.00"|"24-04-2008"|"-"|"09-09-2008"
"Haryana Leather"|"Final"|"5.00"|"08-09-2008"|"-"|"09-09-2008"
"IOC"|"Final"|"55.00"|"28-05-2008"|"-"|"09-09-2008"
"IVRCL"|"Final"|"70.00"|"28-05-2008"|"-"|"09-09-2008"
"Kaira Can"|"Final"|"25.00"|"01-08-2008"|"-"|"09-09-2008"
